topicId,date,frequency
Psoriatic Arthritis,-2,1
Psychosis,-2,1
Psychosis,-5,1
Psychosis,-7,1
Psychosis,-10,2
Psychosis,-11,1
Psychosis,-12,2
Psychotherapy,-2,1
Psychotherapy,-3,1
Psychotherapy,-10,1
Psychotherapy,-12,1
Puberty,-1,3
Puberty,-3,2
Puberty,-5,1
Puberty,-6,7
Puberty,-7,1
Puberty,-8,1
Puberty,-9,1
Puberty,-10,6
Puberty,-11,1
Pubic Lice,-7,1
Pudding,-7,1
Puffiness,-1,1
Puffiness,-2,2
Puffiness,-3,2
Puffiness,-5,4
Puffiness,-6,1
Puffiness,-8,1
Puffiness,-9,2
Puffiness,-10,4
Puffiness,-11,1
Puffiness,-12,1
Pulmonary Embolism,-1,2
Pulmonary Embolism,-8,1
Pulmonary Embolism,-10,1
Pulmonary Hypertension,-3,1
Pulmonary Hypertension,-4,1
Pulmonary Hypertension,-8,1
Pulmonary Hypertension,-10,1
Pulse,-1,3
Pulse,-2,2
Pulse,-3,4
Pulse,-5,1
Pulse,-6,4
Pulse,-7,4
Pulse,-8,6
Pulse,-9,2
Pulse,-10,6
Pulse,-11,7
Pulse,-12,4
Pumpkin,-10,1
Pumpkin,-11,1
Puncture,-7,1
Puncture,-10,3
Puncture,-12,1
Puncture Wound,-6,1
Puncture Wound,-7,1
Puncture Wound,-8,1
Puncture Wound,-9,1
Puncture Wound,-11,1
Pupil,-2,1
Pupil,-7,2
Pupil,-9,1
Pupil,-10,1
Pupil,-11,1
Pupil,-12,1
Purpura,-6,1
Purpura,-11,1
Pyelonephritis,-4,1
Quit Smoking,-1,2
Quit Smoking,-2,5
Quit Smoking,-3,2
Quit Smoking,-4,3
Quit Smoking,-5,2
Quit Smoking,-6,1
Quit Smoking,-7,2
Quit Smoking,-8,1
Quit Smoking,-10,2
Quit Smoking,-11,2
Quit Smoking,-12,1
Rabies,-6,1
Rabies,-7,2
Rabies,-9,2
Rabies,-10,1
Radiation Sickness,-4,1
Radiation Sickness,-9,1
Radical Prostatectomy,-6,1
Radish,-9,1
Radish,-12,1
Range Of Motion,-1,1
Range Of Motion,-4,1
Range Of Motion,-10,2
Range Of Motion,-12,1
Rapid Strep Test,-8,1
Rash,-1,18
Rash,-2,12
Rash,-3,14
Rash,-4,12
Rash,-5,9
Rash,-6,19
Rash,-7,15
Rash,-8,15
Rash,-9,16
Rash,-10,35
Rash,-11,18
Rash,-12,18
Raspberry,-2,1
Raspberry,-8,1
Raspberry,-10,1
Raynaud's Phenomenon,-1,1
Raynaud's Phenomenon,-4,1
Raynaud's Phenomenon,-12,1
Razor Burn,-9,1
Reaction,-1,4
Reaction,-2,3
Reaction,-3,6
Reaction,-4,5
Reaction,-5,3
Reaction,-6,4
Reaction,-7,6
Reaction,-8,7
Reaction,-9,5
Reaction,-10,10
Reaction,-11,5
Reaction,-12,8
Reactive Attachment Disorder,-2,1
Recipe,-2,1
Recipe,-10,4
Recipe,-12,4
Reconstructive Surgery,-12,1
Rectal Prolapse,-2,1
Rectal Prolapse,-5,1
Rectum,-1,2
Rectum,-2,6
Rectum,-3,7
Rectum,-4,6
Rectum,-5,2
Rectum,-6,1
Rectum,-7,3
Rectum,-8,2
Rectum,-9,7
Rectum,-10,6
Rectum,-11,9
Rectum,-12,7
Red Raspberry,-10,1
Red Wine,-7,1
Red Wine,-8,1
Red Wine,-10,1
Referred Pain,-6,1
Reflux,-3,1
Reflux,-5,1
Reflux,-8,1
Reflux,-11,1
Reflux,-12,1
Rehabilitation,-2,1
Rehabilitation,-7,2
Rehabilitation,-8,2
Rehabilitation,-10,1
Renal Cell Carcinoma,-6,1
Renal Cell Carcinoma,-10,1
Resection,-2,1
Resection,-3,1
Resection,-5,1
Resection,-8,1
Resection,-9,1
Restless Leg Syndrome,-3,1
Restless Leg Syndrome,-7,2
Restless Leg Syndrome,-8,1
Restless Leg Syndrome,-9,1
Restless Leg Syndrome,-10,1
Restlessness,-4,2
Restlessness,-7,4
Restlessness,-10,4
Restlessness,-11,2
Restlessness,-12,1
Retina,-1,2
Retina,-10,2
Retinitis Pigmentosa,-10,1
Rhabdomyosarcoma,-12,1
Rheumatic Fever,-11,1
Rheumatoid Arthritis,-1,2
Rheumatoid Arthritis,-2,1
Rheumatoid Arthritis,-3,6
Rheumatoid Arthritis,-4,1
Rheumatoid Arthritis,-5,2
Rheumatoid Arthritis,-6,1
Rheumatoid Arthritis,-7,4
Rheumatoid Arthritis,-8,1
Rheumatoid Arthritis,-10,2
Rheumatoid Arthritis,-11,1
Rheumatoid Arthritis,-12,4
Rhinitis,-2,1
Rhinitis,-4,1
Rhinitis,-10,1
Rhinoplasty,-8,1
Rhinoplasty,-9,1
Rhinoplasty,-10,1
Ribcage,-1,3
Ribcage,-2,3
Ribcage,-3,1
Ribcage,-4,1
Ribcage,-6,2
Ribcage,-7,1
Ribcage,-8,1
Ribcage,-10,6
Ribcage,-11,3
Ribcage,-12,2
Riboflavin,-11,1
Rice,-1,2
Rice,-2,1
Rice,-4,3
Rice,-6,2
Rice,-7,1
Rice,-8,2
Rice,-9,1
Rice,-10,5
Rice,-11,1
Rice,-12,2
Rice Milk,-4,1
Rickets,-8,1
Ring Finger,-3,2
Ring Finger,-4,1
Ring Finger,-5,1
Ring Finger,-6,1
Ring Finger,-7,2
Ring Finger,-9,2
Ring Finger,-10,2
Ring Finger,-11,1
Ring Finger,-12,1
Ringworm,-1,1
Ringworm,-2,1
Ringworm,-3,3
Ringworm,-4,2
Ringworm,-5,1
Ringworm,-6,3
Ringworm,-7,3
Ringworm,-10,3
Ringworm,-11,5
Ringworm,-12,4
Roast,-8,1
Rocky Mountain Spotted Fever,-8,1
Rosacea,-1,2
Rosacea,-9,1
Roseola,-8,1
Rotator Cuff,-1,2
Rotator Cuff,-3,1
Rotator Cuff,-5,2
Rotator Cuff,-7,2
Rotator Cuff,-8,1
Rotator Cuff,-10,6
Rotator Cuff,-11,1
Rotator Cuff,-12,4
Rotator Cuff Injury,-2,1
Rotator Cuff Injury,-6,1
Rotator Cuff Injury,-10,2
Running,-1,20
Running,-2,24
Running,-3,20
Running,-4,17
Running,-5,12
Running,-6,13
Running,-7,17
Running,-8,14
Running,-9,9
Running,-10,34
Running,-11,33
Running,-12,19
Runny Nose,-1,3
Runny Nose,-2,3
Runny Nose,-3,4
Runny Nose,-4,2
Runny Nose,-7,1
Runny Nose,-8,1
Runny Nose,-9,1
Runny Nose,-10,3
Runny Nose,-11,7
Runny Nose,-12,4
Ruptured Eardrum,-2,2
Ruptured Eardrum,-5,1
Rye,-11,1
SGPT,-10,1
SIDS,-1,1
SIDS,-2,2
SIDS,-9,1
STD Test,-2,1
STD Test,-3,1
STD Test,-6,1
STD Test,-7,2
STD Test,-8,1
STD Test,-11,2
Sacroiliac Joint,-2,1
Sadness,-1,2
Sadness,-2,2
Sadness,-3,5
Sadness,-4,2
Sadness,-5,1
Sadness,-6,1
Sadness,-7,1
Sadness,-8,2
Sadness,-9,2
Sadness,-10,1
Sadness,-11,3
Sadness,-12,3
Salad,-2,2
Salad,-4,1
Salad,-5,1
Salad,-6,1
Salad,-7,3
Salad,-10,1
Salad,-11,2
Salad,-12,1
Salad Dressing,-3,1
Salicylic Acid,-11,1
Salicylic Acid,-12,1
Salivary Gland,-1,1
Salivary Gland,-9,2
Salivary Gland,-11,2
Salivary Gland,-12,1
Salmon,-1,1
Salmon,-9,2
Salpingectomy,-9,1
Salt,-1,2
Salt,-2,2
Salt,-3,5
Salt,-4,2
Salt,-5,2
Salt,-6,10
Salt,-7,3
Salt,-8,6
Salt,-9,2
Salt,-10,6
Salt,-11,6
Salt,-12,8
Sarcoma,-10,1
Sausage,-1,1
Sausage,-11,1
Scabies,-1,1
Scabies,-2,2
Scabies,-3,2
Scabies,-7,2
Scabies,-8,1
Scabies,-9,3
Scabies,-10,3
Scabies,-11,4
Scabies,-12,4
Scalp,-1,3
Scalp,-2,3
Scalp,-3,5
Scalp,-4,6
Scalp,-5,1
Scalp,-6,1
Scalp,-7,5
Scalp,-8,1
Scalp,-9,1
Scalp,-10,6
Scalp,-11,7
Scalp,-12,6
Scapula,-7,1
Scar,-1,1
Scar,-2,3
Scar,-3,2
Scar,-4,4
Scar,-5,4
Scar,-6,3
Scar,-7,2
Scar,-8,8
Scar,-9,2
Scar,-10,5
Scar,-11,10
Scar,-12,5
Scarlet Fever,-3,1
Scarlet Fever,-7,1
Scarlet Fever,-10,1
Scarlet Fever,-12,1
Schizophrenia,-1,1
Schizophrenia,-2,1
Schizophrenia,-5,1
Schizophrenia,-6,1
Schizophrenia,-7,1
Schizophrenia,-8,2
Schizophrenia,-9,1
Schizophrenia,-10,2
Schizophrenia,-11,2
Schizophrenia,-12,4
Sciatica,-1,2
Sciatica,-2,1
Sciatica,-3,3
Sciatica,-4,1
Sciatica,-6,1
Sciatica,-7,4
Sciatica,-8,2
Sciatica,-10,3
Sciatica,-11,1
Scleroderma,-11,2
Scoliosis,-1,3
Scoliosis,-2,3
Scoliosis,-3,2
Scoliosis,-4,1
Scoliosis,-6,2
Scoliosis,-7,2
Scoliosis,-8,1
Scoliosis,-9,2
Scoliosis,-10,7
Scoliosis,-11,1
Scoliosis,-12,4
Scrape,-1,1
Scrape,-2,1
Scrape,-3,1
Scrape,-4,1
Scrape,-6,1
Scrape,-9,2
Scrape,-10,2
Screening,-1,1
Screening,-2,2
Screening,-6,3
Screening,-7,1
Screening,-8,1
Screening,-9,1
Screening,-10,4
Screening,-11,2
Scrotum,-1,5
Scrotum,-3,6
Scrotum,-4,2
Scrotum,-5,1
Scrotum,-6,2
Scrotum,-7,4
Scrotum,-8,3
Scrotum,-9,6
Scrotum,-10,6
Scrotum,-11,5
Scrotum,-12,2
Seafood,-4,1
Seafood,-9,1
Seasoning,-12,1
Seborrhea,-10,1
Seborrhea,-12,1
Second Trimester,-1,1
Second Trimester,-3,1
Second Trimester,-5,1
Second Trimester,-12,1
Second-Hand Smoke,-1,1
Second-Hand Smoke,-3,1
Second-Hand Smoke,-6,1
Second-Hand Smoke,-7,1
Secondary Amenorrhea,-7,1
Seeds,-2,2
Seeds,-3,1
Seeds,-7,1
Seeds,-10,2
Seeds,-11,4
Seeds,-12,1
Seizure,-1,5
Seizure,-2,3
Seizure,-3,6
Seizure,-4,1
Seizure,-5,3
Seizure,-6,6
Seizure,-7,4
Seizure,-8,4
Seizure,-9,5
Seizure,-10,17
Seizure,-11,10
Seizure,-12,3
Seizure Disorder,-2,1
Seizure Disorder,-3,1
Seizure Disorder,-10,1
Seizure Disorder,-11,2
Self-Exam,-1,1
Senility,-5,1
Separation Anxiety,-12,1
Sepsis,-1,1
Sepsis,-3,1
Sepsis,-4,2
Sepsis,-6,2
Sepsis,-7,1
Sepsis,-10,1
Sepsis,-11,2
Sepsis,-12,1
Septic Shock,-6,1
Serotonin,-3,1
Serotonin,-7,2
Serotonin,-10,1
Severe Allergic Reaction,-10,1
Severe Morning Sickness,-12,1
Sexual Abuse,-6,1
Sexual Abuse,-10,1
Sexual Assault,-7,1
Sexual Assault,-10,1
Sexual Dysfunction,-2,1
Sexual Dysfunction,-4,1
Sexual Dysfunction,-12,1
Sexual Intercourse,-1,62
Sexual Intercourse,-2,83
Sexual Intercourse,-3,80
Sexual Intercourse,-4,46
Sexual Intercourse,-5,52
Sexual Intercourse,-6,87
Sexual Intercourse,-7,97
Sexual Intercourse,-8,69
Sexual Intercourse,-9,42
Sexual Intercourse,-10,79
Sexual Intercourse,-11,66
Sexual Intercourse,-12,104
Sexual Problem,-7,6
Sexual Problem,-12,1
Sexually Transmitted Disease,-1,10
Sexually Transmitted Disease,-2,8
Sexually Transmitted Disease,-3,11
Sexually Transmitted Disease,-4,7
Sexually Transmitted Disease,-5,9
Sexually Transmitted Disease,-6,7
Sexually Transmitted Disease,-7,9
Sexually Transmitted Disease,-8,8
Sexually Transmitted Disease,-9,9
Sexually Transmitted Disease,-10,9
Sexually Transmitted Disease,-11,9
Sexually Transmitted Disease,-12,9
Shaving,-1,3
Shaving,-2,1
Shaving,-3,1
Shaving,-4,2
Shaving,-6,2
Shaving,-7,1
Shaving,-9,1
Shaving,-10,3
Shaving,-11,3
Shaving,-12,1
Shellfish,-1,1
Shellfish,-3,2
Shellfish,-4,1
Shellfish,-6,1
Shellfish,-8,2
Shellfish,-9,1
Shellfish,-10,2
Shift Work Sleep Disorder,-7,1
Shin,-1,1
Shin,-2,6
Shin,-3,1
Shin,-4,1
Shin,-5,2
Shin,-6,2
Shin,-7,1
Shin,-8,1
Shin,-9,1
Shin,-10,8
Shin,-11,3
Shingles,-1,5
Shingles,-2,6
Shingles,-3,11
Shingles,-4,7
Shingles,-5,5
Shingles,-6,11
Shingles,-7,6
Shingles,-8,10
Shingles,-9,10
Shingles,-10,35
Shingles,-11,21
Shingles,-12,13
Shock,-2,2
Shock,-3,3
Shock,-4,1
Shock,-6,1
Shock,-9,2
Shock,-10,3
Shock,-12,1
Short Attention Span,-10,1
Short Stature,-1,7
Short Stature,-2,5
Short Stature,-3,9
Short Stature,-4,9
Short Stature,-5,3
Short Stature,-6,6
Short Stature,-7,10
Short Stature,-8,8
Short Stature,-9,8
Short Stature,-10,11
Short Stature,-11,12
Short Stature,-12,11
Short-Term Memory Loss,-6,1
Short-Term Memory Loss,-10,1
Shoulder,-1,16
Shoulder,-2,16
Shoulder,-3,13
Shoulder,-4,9
Shoulder,-5,10
Shoulder,-6,8
Shoulder,-7,16
Shoulder,-8,9
Shoulder,-9,5
Shoulder,-10,29
Shoulder,-11,17
Shoulder,-12,20
Shoulder Blade,-1,1
Shoulder Blade,-2,2
Shoulder Blade,-3,2
Shoulder Blade,-4,2
Shoulder Blade,-5,3
Shoulder Blade,-6,2
Shoulder Blade,-9,2
Shoulder Blade,-10,9
Shoulder Blade,-12,1
Shoulder Bursitis,-3,1
Shrimp,-3,1
Shrimp,-6,1
Shrimp,-10,1
Sigmoidoscopy,-12,1
Sinus,-1,9
Sinus,-2,6
Sinus,-3,10
Sinus,-4,1
Sinus,-5,6
Sinus,-6,7
Sinus,-7,8
Sinus,-8,5
Sinus,-9,2
Sinus,-10,13
Sinus,-11,8
Sinus,-12,11
Sinus Bradycardia,-1,1
Sinus Bradycardia,-12,1
Sinus Infection,-1,8
Sinus Infection,-2,8
Sinus Infection,-3,4
Sinus Infection,-4,4
Sinus Infection,-5,2
Sinus Infection,-6,3
Sinus Infection,-7,5
Sinus Infection,-8,5
Sinus Infection,-9,3
Sinus Infection,-10,7
Sinus Infection,-11,8
Sinus Infection,-12,6
Skin,-1,57
Skin,-2,39
Skin,-3,36
Skin,-4,28
Skin,-5,30
Skin,-6,36
Skin,-7,43
Skin,-8,46
Skin,-9,28
Skin,-10,63
Skin,-11,58
Skin,-12,70
Skin Cancer,-3,1
Skin Cancer,-5,1
Skin Cancer,-7,2
Skin Cancer,-10,2
Skin Cancer,-12,1
Skin Tag,-2,1
Skin Tag,-3,2
Skin Tag,-7,1
Skin Tag,-10,1
Skin Tag,-12,2
Skull,-1,3
Skull,-2,1
Skull,-3,2
Skull,-5,2
Skull,-8,2
Skull,-9,1
Skull,-10,5
Skull,-11,1
Skull,-12,2
Skull Fracture,-2,1
Skull Fracture,-11,1
Sleep Apnea,-2,1
Sleep Apnea,-3,1
Sleep Apnea,-5,2
Sleep Apnea,-6,1
Sleep Apnea,-9,2
Sleep Apnea,-10,2
Sleep Apnea,-11,1
Sleep Apnea,-12,2
Sleep Disorder,-3,1
Sleep Disorder,-5,1
Sleep Disorder,-7,1
Sleepiness,-1,2
Sleepiness,-2,1
Sleepiness,-3,3
Sleepiness,-4,2
Sleepiness,-5,4
Sleepiness,-6,2
Sleepiness,-7,1
Sleepiness,-9,4
Sleepiness,-10,8
Sleepiness,-11,5
Sleepiness,-12,5
Sleepwalking,-6,1
Sleepwalking,-12,1
Slipped Disc,-4,1
Small Cell Lung Cancer,-5,1
Small Cell Lung Cancer,-6,1
Small Intestine,-1,2
Small Intestine,-7,1
Small Intestine,-10,1
Small Intestine,-12,1
Smell,-1,17
Smell,-2,18
Smell,-3,12
Smell,-4,7
Smell,-5,10
Smell,-6,9
Smell,-7,11
Smell,-8,16
Smell,-9,5
Smell,-10,21
Smell,-11,27
Smell,-12,23
Smoking,-1,18
Smoking,-2,14
Smoking,-3,17
Smoking,-4,17
Smoking,-5,15
Smoking,-6,11
Smoking,-7,8
Smoking,-8,12
Smoking,-9,11
Smoking,-10,18
Smoking,-11,27
Smoking,-12,15
Snack,-1,2
Snack,-2,1
Snack,-3,1
Snack,-4,1
Snack,-6,1
Snack,-7,1
Snack,-9,1
Snack,-10,5
Snack,-11,1
Snorer,-1,2
Snorer,-3,1
Snorer,-7,2
Snorer,-9,1
Snorer,-11,1
Snorer,-12,2
Social Phobia,-10,1
Soda,-1,2
Soda,-2,7
Soda,-3,3
Soda,-4,2
Soda,-5,5
Soda,-6,4
Soda,-7,3
Soda,-8,3
Soda,-9,2
Soda,-10,6
Soda,-11,5
Soda,-12,3
Sodium,-1,2
Sodium,-2,3
Sodium,-3,4
Sodium,-4,1
Sodium,-5,1
Sodium,-7,3
Sodium,-8,1
Sodium,-10,2
Sodium,-11,5
Sodium,-12,1
Sodium Chloride,-11,1
Soft Tissue,-4,1
Soft Tissue,-6,2
Soft Tissue,-8,1
Soft Tissue,-10,1
Soft Tissue,-12,1
Sore,-1,10
Sore,-2,2
Sore,-3,10
Sore,-4,2
Sore,-5,3
Sore,-6,3
Sore,-7,3
Sore,-8,4
Sore,-9,4
Sore,-10,7
Sore,-11,2
Sore,-12,4
Sore Throat,-1,9
Sore Throat,-2,10
Sore Throat,-3,9
Sore Throat,-4,4
Sore Throat,-5,8
Sore Throat,-6,6
Sore Throat,-7,3
Sore Throat,-8,2
Sore Throat,-9,7
Sore Throat,-10,17
Sore Throat,-11,13
Sore Throat,-12,7
Soup,-3,1
Soup,-4,1
Soup,-10,1
Soup,-11,3
Sour Cream,-10,1
South Beach Diet,-10,1
Soy,-1,1
Soy,-3,2
Soy,-4,1
Soy,-5,1
Soy,-6,1
Soy,-7,2
Soy,-9,1
Soy,-10,2
Soy,-11,2
Soy,-12,1
Soy Milk,-2,1
Soy Milk,-9,1
Soy Milk,-10,1
Soy Milk,-12,1
Spaghetti,-9,1
Spasm,-1,1
Spasm,-3,2
Spasm,-4,3
Spasm,-5,3
Spasm,-6,3
Spasm,-7,5
Spasm,-8,2
Spasm,-9,3
Spasm,-10,3
Spasm,-11,3
Spasm,-12,4
Specific Phobias,-11,1
Sperm,-1,5
Sperm,-2,10
Sperm,-3,11
Sperm,-4,4
Sperm,-5,3
Sperm,-6,12
Sperm,-7,13
Sperm,-8,11
Sperm,-9,10
Sperm,-10,15
Sperm,-11,9
Sperm,-12,11
Sphincter,-1,1
Sphincter,-4,1
Sphincter,-8,1
Sphincter,-11,1
Spider Bite,-3,3
Spider Bite,-5,1
Spider Bite,-6,1
Spider Bite,-7,1
Spider Bite,-8,1
Spider Vein,-1,1
Spider Vein,-6,1
Spider Vein,-10,1
Spider Vein,-11,1
Spina Bifida,-10,1
Spina Bifida,-11,1
Spinach,-2,1
Spinach,-5,1
Spinach,-6,1
Spinal Cord,-1,1
Spinal Cord,-2,1
Spinal Cord,-3,1
Spinal Cord,-10,1
Spinal Cord Injury,-6,1
Spinal Cord Injury,-8,1
Spinal Fusion,-1,2
Spinal Fusion,-10,1
Spinal Fusion,-11,2
Spinal Fusion,-12,3
Spinal Injury,-9,1
Spinal Meningitis,-3,1
Spinal Stenosis,-1,2
Spinal Stenosis,-2,1
Spinal Stenosis,-4,1
Spinal Stenosis,-7,1
Spinal Stenosis,-8,2
Spine,-1,5
Spine,-2,5
Spine,-3,7
Spine,-4,4
Spine,-5,1
Spine,-6,5
Spine,-7,2
Spine,-8,2
Spine,-9,2
Spine,-10,16
Spine,-11,10
Spine,-12,10
Spit,-1,4
Spit,-2,1
Spit,-3,2
Spit,-4,2
Spit,-7,1
Spit,-8,3
Spit,-9,2
Spit,-10,1
Spit,-11,4
Spit,-12,3
Spitting Up,-5,3
Spitting Up,-9,1
Spitting Up,-10,1
Spitting Up,-12,1
Splint,-4,1
Splint,-7,1
Splint,-8,2
Splint,-10,2
Splint,-11,2
Splinter,-2,2
Splinter,-5,1
Splinter,-6,1
Splinter,-8,2
Splinter,-9,1
Spondylitis,-1,1
Spondylitis,-6,1
Spotting,-1,14
Spotting,-2,19
Spotting,-3,11
Spotting,-4,11
Spotting,-5,18
Spotting,-6,9
Spotting,-7,15
Spotting,-8,23
Spotting,-9,21
Spotting,-10,38
Spotting,-11,22
Spotting,-12,28
Sprain,-2,1
Sprain,-3,4
Sprain,-4,4
Sprain,-5,1
Sprain,-6,3
Sprain,-7,3
Sprain,-8,6
Sprain,-9,1
Sprain,-10,7
Sprain,-11,2
Sprain,-12,2
Squash,-11,2
Squash,-12,1
Staph Infection,-1,3
Staph Infection,-2,1
Staph Infection,-3,1
Staph Infection,-4,1
Staph Infection,-5,1
Staph Infection,-6,3
Staph Infection,-7,2
Staph Infection,-8,1
Staph Infection,-9,2
Staph Infection,-10,1
Staph Infection,-11,3
Staph Infection,-12,4
Staphylococcus Aureus,-5,1
Stem Cell,-3,1
Stem Cell,-5,1
Stem Cell,-7,1
Stem Cell,-11,2
Stem Cell Treatment,-7,1
Stent,-1,7
Stent,-3,5
Stent,-4,1
Stent,-5,1
Stent,-6,1
Stent,-7,4
Stent,-8,1
Stent,-9,1
Stent,-10,5
Stent,-11,4
Stent,-12,3
Sternum,-3,1
Sternum,-5,1
Sternum,-6,1
Sternum,-9,2
Sternum,-11,1
Steroid,-1,3
Steroid,-2,6
Steroid,-4,3
Steroid,-5,5
Steroid,-6,2
Steroid,-7,4
Steroid,-8,6
Steroid,-9,4
Steroid,-10,17
Steroid,-11,8
Steroid,-12,3
Stiff Person Syndrome,-7,1
Stillbirth,-12,1
Sting,-1,3
Sting,-2,3
Sting,-3,4
Sting,-4,3
Sting,-5,2
Sting,-6,1
Sting,-7,5
Sting,-8,6
Sting,-9,4
Sting,-10,6
Sting,-11,3
Sting,-12,3
Stitches,-2,3
Stitches,-3,1
Stitches,-4,5
Stitches,-6,3
Stitches,-7,7
Stitches,-8,5
Stitches,-9,2
Stitches,-10,4
Stitches,-11,4
Stitches,-12,4
Stomach,-1,35
Stomach,-2,44
Stomach,-3,45
Stomach,-4,46
Stomach,-5,46
Stomach,-6,42
Stomach,-7,41
Stomach,-8,32
Stomach,-9,25
Stomach,-10,78
Stomach,-11,72
Stomach,-12,59
Stomach Cancer,-4,1
Stomach Cancer,-5,3
Stomach Cancer,-7,2
Stomach Cancer,-8,1
Stomach Cancer,-9,1
Stomach Cancer,-10,1
Stomach Cancer,-12,1
Stomachache,-2,1
Stomatitis,-9,1
Stool Culture,-4,1
Strawberry,-6,1
Strawberry,-11,1
Strawberry,-12,1
Strep Throat,-1,3
Strep Throat,-2,5
Strep Throat,-3,3
Strep Throat,-4,4
Strep Throat,-5,3
Strep Throat,-7,4
Strep Throat,-8,2
Strep Throat,-9,1
Strep Throat,-10,4
Strep Throat,-11,4
Strep Throat,-12,9
Stress,-1,13
Stress,-2,15
Stress,-3,11
Stress,-4,15
Stress,-5,15
Stress,-6,21
Stress,-7,16
Stress,-8,21
Stress,-9,11
Stress,-10,22
Stress,-11,24
Stress,-12,17
Stress Fracture,-1,2
Stress Fracture,-2,4
Stress Fracture,-4,1
Stress Fracture,-5,1
Stress Fracture,-12,1
Stress Incontinence,-8,1
Stretch Mark,-1,1
Stretch Mark,-6,1
Stretch Mark,-7,1
Stretch Mark,-8,1
Stretch Mark,-9,1
Stretch Mark,-11,1
Stroke,-1,4
Stroke,-2,5
Stroke,-3,6
Stroke,-4,4
Stroke,-5,3
Stroke,-6,2
Stroke,-7,1
Stroke,-8,3
Stroke,-9,2
Stroke,-10,9
Stroke,-11,11
Stroke,-12,9
Stuffy Nose,-1,2
Stuffy Nose,-4,1
Stuffy Nose,-5,1
Stuffy Nose,-6,1
Stuffy Nose,-8,1
Stuffy Nose,-9,4
Stuffy Nose,-10,1
Stuffy Nose,-11,3
Stuffy Nose,-12,1
Sty,-1,1
Sty,-3,4
Sty,-4,1
Sty,-5,1
Sty,-6,2
Sty,-7,4
Sty,-10,2
Sty,-11,1
Sty,-12,2
Subconjunctival Hemorrhage,-10,1
Subconjunctival Hemorrhage,-11,1
Subdural Hematoma,-1,1
Subdural Hematoma,-4,1
Suicide,-1,2
Suicide,-2,3
Suicide,-3,2
Suicide,-4,1
Suicide,-5,1
Suicide,-6,4
Suicide,-7,1
Suicide,-8,1
Suicide,-10,1
Suicide,-11,4
Suicide,-12,3
Sulfur,-8,2
Sunburn,-1,2
Sunburn,-4,1
Sunburn,-5,3
Sunburn,-6,3
Sunburn,-7,6
Sunburn,-8,1
Sunburn,-9,1
Sunflower,-3,1
Sunflower,-7,3
Sunscreen,-7,1
Sunscreen,-8,2
Sunscreen,-9,2
Sunscreen,-10,1
Sunscreen,-12,1
Supplement,-1,3
Supplement,-2,4
Supplement,-3,4
Supplement,-4,3
Supplement,-5,5
Supplement,-6,4
Supplement,-7,7
Supplement,-8,8
Supplement,-9,5
Supplement,-10,8
Supplement,-11,10
Supplement,-12,3
Surgery,-1,37
Surgery,-2,36
Surgery,-3,38
Surgery,-4,26
Surgery,-5,37
Surgery,-6,26
Surgery,-7,40
Surgery,-8,42
Surgery,-9,30
Surgery,-10,72
Surgery,-11,56
Surgery,-12,65
Sushi,-3,1
Sushi,-5,1
Sushi,-7,1
Sushi,-10,1
Swallow,-1,12
Swallow,-2,4
Swallow,-3,5
Swallow,-4,5
Swallow,-5,7
Swallow,-6,2
Swallow,-7,10
Swallow,-8,3
Swallow,-9,8
Swallow,-10,13
Swallow,-11,10
Swallow,-12,10
Sweating,-1,15
Sweating,-2,19
Sweating,-3,11
Sweating,-4,15
Sweating,-5,3
Sweating,-6,13
Sweating,-7,18
Sweating,-8,10
Sweating,-9,11
Sweating,-10,24
Sweating,-11,13
Sweating,-12,14
Sweet Potato,-3,1
Sweet Potato,-6,1
Sweet Potato,-11,1
Swelling,-1,35
Swelling,-2,32
Swelling,-3,52
Swelling,-4,39
Swelling,-5,29
Swelling,-6,39
Swelling,-7,64
Swelling,-8,51
Swelling,-9,35
Swelling,-10,71
Swelling,-11,59
Swelling,-12,41
Swimmer's Ear,-1,1
Swimmer's Ear,-3,1
Swimmer's Ear,-5,1
Swimmer's Ear,-6,1
Swimmer's Ear,-8,1
Swine Flu,-1,1
Swine Flu,-2,1
Swine Flu,-3,1
Swine Flu,-6,2
Swine Flu,-8,1
Syphilis,-3,1
Syphilis,-9,3
Syphilis,-10,1
Syphilis,-11,1
Syphilis,-12,1
Syrup,-1,1
Syrup,-4,1
Syrup,-6,1
Syrup,-8,2
Syrup,-9,1
Syrup,-10,3
Syrup,-12,2
Systemic,-4,1
Systemic,-5,1
Tachycardia,-6,1
Tachycardia,-9,3
Tachycardia,-10,1
Tachycardia,-11,1
Tai Chi,-9,1
Tailbone,-2,1
Tailbone,-6,1
Tailbone,-7,1
Tailbone,-10,1
Talc,-2,1
Tampon,-1,4
Tampon,-2,2
Tampon,-3,2
Tampon,-4,2
Tampon,-5,4
Tampon,-6,1
Tampon,-7,7
Tampon,-8,5
Tampon,-9,8
Tampon,-10,10
Tampon,-11,7
Tampon,-12,4
Tapeworm Infection,-3,1
Tapeworm Infection,-5,1
Tapeworm Infection,-7,1
Tar Syndrome,-11,1
Tardive Dyskinesia,-12,1
Target Heart Rate,-2,1
Taste,-1,2
Taste,-2,3
Taste,-3,6
Taste,-4,8
Taste,-5,2
Taste,-6,7
Taste,-7,7
Taste,-8,8
Taste,-10,10
Taste,-11,13
Taste,-12,6
